featureid	Intercept	condition[T.NAT]
SNORD35A	-2.562525186434028	-1.7353026809021088
SNORD35B	-2.0624875162985283	-1.5388672293945405
SNORD36A	-2.10136118878388	-1.2692656459137055
SNORD38B	-2.1956886385824657	-2.3723990859314057
SNORD47	-2.2631410693075615	-1.5417632998748871
SNORD5	-1.8730610941793877	-1.9716870726867768
SNORD50B	-2.10317889203095	-1.0382366122528168
SNORD52	-2.124293718233343	-2.100077384881601
SNORD54	-2.368526849642034	-2.0119104327484223
SNORD58C	-1.8060177897360283	-1.8540191592498871
SNORD6	-2.6726135348226983	-2.0949258746429535
SNORD60	-2.5072139834310967	-1.6753842772766205
SNORD73A	-1.384964380159614	-1.4686396064087006
SNORD76	-2.758504304781196	-2.2460751475616547
SNORD80	-1.5928734873678643	-1.5906670035644623
SNORD83B	-2.4020713900473094	-1.8242998065277192
SNORD87	-2.3086961840536553	-1.6516444625183198
SNORD96A	-2.0324215029623467	-1.8901851119323823
SNPH	0.19872960101104198	-0.06243454831086126
SNRK	1.8971308733079457	-0.37369548695527044
SNRNP200	2.575494926676516	0.16247642619170222
SNRNP25	-0.01813903798126759	0.6207155047134307
SNRNP27	-0.05276027668976546	0.3754214106277374
SNRNP35	0.03995355616545915	0.3938546238616851
SNRNP40	0.2806156540963691	0.4430087862686065
SNRNP48	0.21324500094390153	-0.09479510205231634
SNRNP70	3.273753728971246	-1.1422583998962494
SNRPA	1.3632042075250173	-0.09197532551728216
SNRPA1	-0.00021019925141096962	-1.212269300393686
SNRPB	1.356225218877558	0.41932798010863337
SNRPB2	0.06424793253875016	0.6550324617103485
SNRPC	0.5686276818368459	0.7238929925636199
SNRPD1	-0.5708517168905693	0.6810494123176483
SNRPD2	1.0855986739251655	0.2672019062713531
SNRPD3	1.0047688151452565	0.7578849254325775
SNRPE	-0.9556349848654229	0.8972493468002227
SNRPF	-0.35454717625641585	0.7265966592506317
SNRPG	-1.0479232405569512	0.7451160608009246
SNTA1	2.1716367865655464	0.36674965006865534
SNTB1	2.0826422239396596	0.1909633932784942
SNTB2	1.5822770262811208	0.09074855429686579
SNTG2	-2.1159133051779246	-0.26239179985962835
SNUPN	0.15163406382537126	0.3107124624923614
SNW1	0.8550127411935353	0.32717586142577204
SNX1	3.2281216050241026	-0.06749450581513372
SNX10	-1.922096643343206	1.0890258608535675
SNX11	0.4418667222116017	0.5472679792121795
SNX12	0.9643823767755073	0.4949860034660247
SNX13	1.0891716147515815	0.25487173182524714
SNX14	1.3346995974633735	0.21516347510375056
SNX16	-0.10426870335602345	0.16851497275389704
SNX17	1.7632521058175605	0.4057178555206207
SNX18	0.7104465628716969	0.684437995977774
SNX19	1.673957076177361	0.21103835684813532
SNX2	1.5074693823907417	0.6761353073791412
SNX20	-2.430955800905462	0.7573540864662078
SNX21	0.6036268139932197	-0.3482317866607758
SNX22	2.533323016271355	-0.6016702594085785
SNX24	-0.13387480725311818	0.13646877390898737
SNX25	0.5504053498361152	0.15996659380950007
SNX27	0.9853106404397511	0.012595778532400459
SNX29	0.5546859170053029	0.5673223791793731
SNX29P2	-2.550939474001167	-0.33093571083985296
SNX3	1.9125538731668037	0.2600418387130645
SNX30	-0.3459822272207713	0.32482016665495905
SNX33	0.9046700860116523	-0.019822472505197197
SNX4	0.8990612889382863	0.7282673774436859
SNX5	1.6759135390374684	0.8141176162437347
SNX6	0.8519526387307685	0.41651487929381403
SNX7	-0.6139959429647881	0.37468231303252253
SNX8	0.2985058690164131	0.6182729063705352
SNX9	1.5931049252603078	0.11972511393584284
SOAT1	0.48251732836699723	0.30752206427611384
SOAT2	-3.1333707903768975	-1.388308757714853
SOBP	0.0921159649941945	0.107824808187857
SOCS1	-1.3426694010641533	0.6434988437370208
SOCS2	0.8145795727822822	-0.6347658576294037
SOCS3	1.9061328435990834	0.22258747202910456
SOCS4	0.5195659066293281	0.011992102690115303
SOCS5	0.42075499545073924	0.18589306456603083
SOCS6	0.20976933489776073	0.5346974192336944
SOCS7	0.6800478364083808	0.31990874392546687
SOD1	2.0238279367539906	0.46532452685393366
SOD2	2.1751444603059333	-0.46440553086243597
SOD3	2.378151890144114	0.147353297300711
SOLH	1.2685088778588813	-0.9544799269958588
SON	2.917835500344995	0.0547845421508697
SORBS1	1.366909113034966	-1.27148293869935
SORBS2	2.587112549946074	0.9480648098663238
SORBS3	2.334653135642771	-0.3781479539199921
SORCS1	-0.7092241381552196	0.017951136656179756
SORCS2	-0.3012973402883983	0.9092825113014129
SORD	2.574052732691529	0.9087759910301116
SORL1	1.1960596705529731	1.0837680159286407
SORT1	2.1152072216126943	0.5097306428626922
SOS1	1.4690295125100636	0.08060980422057185
SOS2	1.0819211865518117	0.4149391709045318
SOST	-3.8691858385946727	-0.4941067637725922
SOSTDC1	-2.215337190523382	0.41154993159331354
SOWAHA	-2.0510119532492137	0.6112012325004486
SOWAHB	-1.8883394335653758	1.1620547531322387
SOWAHC	-0.37353721608185353	1.1671999154762176
SOX10	-1.869948778047796	-1.724887126855478
SOX12	0.7647235060784858	-0.34187387841187444
SOX13	1.16531690608001	-0.544086927346811
SOX15	-2.083175573244331	-0.0673463286682221
SOX17	-0.5659450625326592	-0.994967693261728
SOX18	0.7814174557778877	-1.4013979377075287
SOX4	0.7438422108743215	0.4584145603851226
SOX5	-1.4414080714132762	-0.049151057176217705
SOX6	-0.6583246325399852	0.5390791354850677
SOX7	0.08338245402312516	-0.6805090846344086
SOX8	-1.9311174487020928	-0.5191779078765961
SOX9	0.6909173394296211	1.2315246818736938
SP1	1.73029014121032	0.1709184704498199
SP100	1.6220388079736274	-0.041686409883126885
SP110	-0.08908549298310042	0.22904563529051813
SP140	-1.5609745119955516	0.6297771392539886
SP140L	-0.09714165677094044	-0.35145246403656927
SP2	0.7972933913323921	0.2628829537109283
SP3	1.579276647672419	0.4890458045677093
SP4	-0.07457867611908675	0.7879428325370696
SP6	-1.4999150370504815	-0.6828870715423676
SPA17	-1.5740589236166436	1.120903706379309
SPAG1	-0.7880817984487987	0.1817003546432403
SPAG16	0.011031952008965007	0.535177057810202
SPAG17	-1.093011293306585	-0.33480858223877874
SPAG4	-1.443385991945501	-0.47232853787384954
SPAG5	0.6098926926705861	-0.24052476304017034
SPAG5-AS1	-1.9753502940084893	-0.5137467326446625
SPAG7	0.9451816941354299	0.6602947769836334
SPAG8	-0.20360818852448048	-0.9757480563446137
SPAG9	2.212509539232018	0.16670477969206843
SPARC	3.845398154363397	-0.13138603585206
SPARCL1	3.8522092963311705	-0.9307050647064301
SPAST	-0.06309882153534652	0.45606852156676325
SPATA13	1.419893946752314	0.2604303417877105
SPATA17	-2.379092607393501	1.1235946772769836
SPATA18	-1.2269412611868358	-0.3078764619155976
SPATA2	0.41814621935820817	0.4692132530883697
SPATA20	2.270401772365336	-0.18025099652253118
SPATA24	-1.9485673045065361	0.47556102854765925
SPATA25	-2.0475682352926707	-0.5745329798980805
SPATA2L	-0.3715221022512871	0.2518248615936187
SPATA5	-0.7363707159903008	0.3570414839462188
SPATA5L1	-0.4364458655264354	0.017450696058645576
SPATA6	0.30756052981353044	0.23349977118529353
SPATA7	-0.07619706143402816	0.30409026724852595
SPATS2	0.41065415392852245	0.21968496424712214
SPATS2L	1.308611002073052	0.4496657906249908
SPCS1	1.3284568453881764	0.6314242540077117
SPCS2	0.5253990555856269	0.4927338419631866
SPCS3	1.7981826330277944	0.5290145335868743
SPDYE1	-2.2164210413839776	-0.553972476892099
SPDYE6	-1.4894217585470635	-1.0265030803009125
SPECC1	0.016964998349909166	-0.27754115479432073
SPECC1L	1.6737076903436225	0.3472635803893951
SPEF1	-1.691611204042669	0.31250370127715144
SPEF2	0.08120831500029801	0.0967154560760406
SPEG	0.41571721087432323	-1.5028088034912201
SPEN	2.31657510648704	-0.1786611022277924
SPESP1	-2.3708185290243584	0.11281562430419001
SPG11	1.789533760652306	0.397112613745108
SPG20	1.5464099312875312	0.28801501376189265
SPG21	1.504359450444941	0.4822738228515533
SPG7	2.400051083669428	-0.5189855040832612
SPHAR	-1.5221571062948662	0.5963667092994598
SPHK1	0.2376573945138496	-0.7872383536621186
SPHK2	0.7308220530602973	-0.07682167904816595
SPHKAP	-3.8136543368246514	0.8010522185043243
SPI1	-0.5965408419516045	0.39148796183623347
SPIB	-2.5580987070944285	1.9746396301463998
SPICE1	0.2627368832681203	-0.27490281479798284
SPIN1	1.8530391718003774	0.3000353632644561
SPIN2B	-0.9936958884146172	-0.3120400847717377
SPIN3	0.17810734759307323	-0.481453174523935
SPIN4	-0.9894095991995311	0.04984582049407038
SPINK1	-3.2626484965231395	-3.8059945048614594
SPINK5	-1.0103062724020457	-0.26735066788636175
SPINT1	1.3943155671212697	0.354051238127127
SPINT2	2.9968468512151274	0.850717133112326
SPIRE1	0.3973289395425361	-0.018336290292367607
SPIRE2	0.30560859690642594	0.2073733864501861
SPN	-1.519977960481878	1.1826365946010498
SPNS1	1.2058434153649848	-0.39821493046723333
SPNS2	0.7560976410958808	-1.1861443461700532
SPNS3	-3.0995453928854424	0.21940732581175837
SPOCD1	-2.7813138102438426	-1.3714823664947602
SPOCK1	0.6682778264138722	-1.1766920031829926
SPOCK2	0.985153045758965	0.3844264803604034
SPOCK3	-3.390276822939155	-1.5774362029358002
SPON1	0.25852164278960643	-1.1863367499633881
SPON2	0.2603307629678273	-0.759660953454599
SPOP	1.2276835108850044	0.39698088748015437
SPOPL	0.3141532803628486	0.3607840595916656
SPP1	-0.5058359240438914	0.7738609967903045
SPPL2A	0.2791024113748115	0.3098928986266998
SPPL2B	1.959386851892237	-0.9497833194061371
SPPL3	1.2271626854989552	0.48635990006484064
SPR	0.32221516619658885	0.35179842097319636
SPRED1	1.6738526488397163	0.1422399340347198
SPRED2	1.1262954140756154	0.0997139273361114
SPRN	-0.4604624842550731	-0.5874350013061616
SPRR1A	-3.5033177470114207	-3.7269334735199067
SPRR2A	-3.946959886446235	-4.009356492929086
SPRR2E	-3.9975279902365166	-4.043300622872934
SPRR3	-1.8325003718283135	-6.245756143502815
SPRY1	2.183276083574059	-1.0167586745544526
SPRY2	0.9271219636056447	-0.4071884097381684
SPRY3	-2.4734405611898875	-0.7141570987030121
SPRY4	1.5416611100289845	-1.065254682473764
SPRYD3	1.5788795615289253	0.44349718672789606
SPRYD4	-0.12291637410187484	0.5412062464431671
SPRYD7	-0.44474140156769515	0.43048632723845515
SPSB1	1.0024566317651296	0.04075193984068903
SPSB2	-0.2880102728750682	0.2846037207321075
SPSB3	1.8260377908799672	-0.7657976092620942
SPTAN1	2.9682801927182707	0.24740756136931452
SPTB	-0.26607504834198537	-0.5455434264465424
SPTBN1	3.5373377467248472	0.17970634085692438
SPTBN2	-1.7108334635641533	-0.3815274180694672
SPTBN4	-1.3225392435934502	0.11482382399596247
SPTBN5	0.5820806885812306	-1.200158590249643
SPTLC1	1.3080516720864814	0.5134781656936553
SPTLC2	0.9502066041085762	0.41392469985045466
SPTLC3	0.5444649125192189	0.6550910530761627
SPTSSA	0.8947152758691352	0.11042941195525202
SPTY2D1	0.09132441531157909	0.9261432944015411
SQLE	-0.10861888875031056	0.29024589640654597
SQRDL	0.7611250544641059	0.45879376513518366
SQSTM1	3.4985888863656553	0.39715409857787165
SRA1	0.7179122830483937	0.09704137427367243
SRBD1	-0.2014149760153252	0.6373426376060394
SRC	0.8306524420831227	-0.04755234139405218
SRCAP	2.4123083914372963	-0.1380689086242768
SRCIN1	-2.2424692248251397	-0.21059107201539007
SRCRB4D	-0.9227761362936455	0.17660916430510554
SRD5A1	-1.815806302919622	0.47842550856627497
SRD5A3	-0.6219281290914989	0.5658749995902923
SREBF1	1.992300775155785	-0.6210286559387299
SREBF2	1.6041894818398994	0.19129121882475886
SREK1	2.0931113625619435	-0.3387117327972504
SREK1IP1	0.023931827649835924	0.6068029461578277
SRF	1.5224550629708808	1.0304670093730834
SRFBP1	-0.7394074534323192	0.48286009413756403
SRGAP1	0.6135888959023976	0.09979546649016413
SRGAP2	0.7790081168267751	-0.8589034022613617
SRGAP2P2	-1.5847820376303172	-0.2976220788284394
SRGAP3	0.17401799212432323	0.031665450163259834
SRGN	1.4427190686318898	0.09888327700652155
SRI	1.171575632200005	0.3757747469619659
SRL	-0.795394573107	0.4790502844528106
SRM	0.7037272120568794	-0.1875313462539765
SRMS	-2.8630808924581963	-0.5430512370391938
SRP14	2.1456093455407643	0.5093049464897064
SRP19	0.7735479737374824	0.16280115229643854
SRP54	0.9957716132257008	0.3268618641570953
SRP68	1.5406409169290107	0.3923418579772857
SRP72	1.0177228118035817	0.626483267374411
SRP9	1.5202384854409718	0.5161172805503753
SRPK1	0.5079289342019582	0.0912230072692779
SRPK2	0.268706407651667	0.3713325319961456
SRPK3	-2.3539852236654717	-1.5604786814972016
SRPR	2.358411100015406	0.2743333636001495
SRPRB	0.8394393588159126	0.5880180655197051
SRPX	1.5865827466104072	-1.3142342509552094
SRPX2	-0.6501998042013604	-1.9926972331329438
SRR	-1.36979952801728	0.6443947015479949
SRRD	-0.3836962317373711	0.5158969817832855
SRRM1	1.7585972810838246	-0.271117800645456
SRRM2	4.62619349013305	-0.8976428450866791
SRRM3	-0.9629410838034111	-0.8187291564270112
SRRM4	-2.827020082369085	-0.4197386445327851
SRRM5	-1.9836196040060479	-0.8074095191284272
SRRT	2.341789540157082	-0.4615719260498139
SRSF1	2.7040644029829544	-0.12777566330872503
SRSF10	2.0527193809602284	-0.23288738148652044
SRSF11	2.8710244859311613	-0.6380898894592377
SRSF12	-2.0299238299276805	0.23598278147734675
SRSF2	2.655191026881699	-0.4118634404464814
SRSF3	2.328366365537409	0.2779872475341705
SRSF4	2.1880682374093556	-0.40419148819886175
SRSF5	3.407001462087396	-0.6199009360595795
SRSF6	2.879662078127626	-0.3975429477020356
SRSF7	1.9555027748200935	-0.002908820085153252
SRSF8	1.2281896735284352	0.5053857622817901
SRSF9	0.924999442205193	0.6073484478668121
SRXN1	1.2716993952844184	-0.07746052163086858
SS18	1.7099197770211738	0.09300542456664118
SS18L1	0.6820209885690236	-0.5185921134277436
SS18L2	-0.5843505000021416	0.5093349872306732
SSB	0.9885190392587209	0.38741994483031306
SSBP1	0.6061228180978322	0.5309214649871734
SSBP2	0.4963687325570607	0.08286727053679499
SSBP3	-0.1393889521505809	0.5721591768936065
SSBP4	0.3370810414407277	-0.37121092694245306
SSC5D	-0.2713164423849541	-0.5635492743774506
SSFA2	1.9562573100183034	0.34731674773253474
SSH1	1.246226158246758	0.0020631609634307324
SSH2	0.847146716222527	-0.04317473786316839
SSH3	1.3849085236642384	-0.30866562741242376
SSNA1	0.4834278489205861	0.25900996310271296
SSPN	0.4697407151315236	0.7671153603271392
SSPO	-0.15497652043366195	-1.2292423190399262
SSR1	1.7518953348252815	0.7064623294547943
SSR2	1.6969704295251393	0.47435820681609187
SSR3	1.620303955182795	0.6405467448905853
SSR4	1.746870186433556	0.5768525062278655
SSRP1	2.0693068171594167	0.2945195494369415
SSSCA1	-0.16885033597016097	0.4100159464553741
SST	-3.805832300081489	-0.5070624293609711
SSTR1	-2.549740228548284	-0.4252555312439057
SSTR2	-1.377881441011663	-1.279842370919809
SSU72	1.7042134071443105	0.3507634459213165
SSX2IP	-0.433564100160833	0.6933663545326141
ST13	1.8765428329560798	0.6961551366523651
ST13P4	-0.3374947642233348	0.11667359454192194
ST14	1.6125287676904225	0.6642869768813995
ST20	-1.1853303049948174	-0.5528578700347992
ST3GAL1	2.808034751817945	0.3059538660720733
ST3GAL2	0.2771867180917287	0.05492485148467097
ST3GAL3	-0.1254688834097344	0.24990261179961237
ST3GAL4	0.1312378312203908	-0.21031259911499944
ST3GAL5	1.725880768403771	-0.001248830728158623
ST3GAL6	-0.802073631181953	-0.2836900891586396
ST5	1.6202627087686086	0.2164197025970367
ST6GAL1	1.498721447095635	0.7116999684051422
ST6GAL2	1.2982002163980049	0.5770985542014984
ST6GALNAC2	0.5841751957986379	0.6182742772773651
ST6GALNAC3	0.29654749880767106	0.26844835860289606
ST6GALNAC4	-0.04894653309845509	-0.10556399243317571
ST6GALNAC6	1.490967836484673	-0.17210184948883978
ST7	0.7790945435617012	0.3431512175277618
ST7-AS1	-1.122071418657539	0.41682291609801325
ST7L	0.030272808179619304	0.18674290759123835
ST8SIA1	-1.7369941805746532	0.4228819666580108
ST8SIA4	-0.6259788607504326	0.09619069678343806
STAB1	2.4006223345849556	-1.826879257135019
STAB2	-0.9444679354574657	-0.39767670052491155
STAC	-2.5804614161398387	-0.36537241356812444
STAC2	-3.3472336863424754	-1.6938056887909028
STAC3	-1.2122358416464305	-0.48397051709137884
STAG1	0.8185213471505666	0.46819639784850153
STAG2	1.611968364820246	0.7367492376045135
STAG3	-1.3910540675070244	-0.8205344619079682
STAG3L1	-0.040060195818181654	-0.7935182990356537
STAG3L2	-0.06794610966705861	-0.6482925357147309
STAG3L3	-0.4791745280172801	-1.1748883666320893
STAG3L4	-0.40582481373810353	0.24668312651671442
STAM	0.0760796929452443	0.3037281094268707
STAM2	0.6730376149270576	0.4737194834426788
STAMBP	0.6781912709329152	0.346063858099356
STAMBPL1	-1.376257333650825	-0.16111051457367864
STAP1	-3.23403302182221	1.3882478905991462
STAP2	0.11805376063323436	0.38121355158843073
STAR	-2.603594217195747	-0.7857799472137543
STARD10	1.228973593816523	0.05905259234465632
STARD13	1.3638285065743965	0.35492039305724177
STARD3	1.4758175278756642	-0.42582654374085394
STARD3NL	0.6996206904504323	0.4502925930694488
STARD4	-0.5455805395986992	-0.44752501862488714
STARD5	-0.980763587846992	-0.20006214993439642
STARD7	2.080621566877131	0.4049563465789703
STARD8	1.014863576993708	-1.042830938272104
STARD9	0.8098708058450246	-1.3984277190490815
STAT1	1.6287656689736867	0.8134264407829193
STAT2	2.2131673658940816	-0.6673664988800141
STAT3	2.7899587194178137	-0.13728975670777288
STAT4	-0.8785537814047313	-0.36288153546296087
STAT5A	0.9847479725930732	-0.02436673062287298
STAT5B	1.7526667381379628	0.07120311839140925
STAT6	2.724401286125545	-0.40525161641083685
STAU1	2.0991626645181203	0.4339835701660064
STAU2	0.248946991071465	0.5024886189178375
STBD1	-2.452053460970159	-0.0384766997619721
STC1	2.4768399561498207	-0.8886108340545746
STC2	0.574462022886042	-1.2550578059478852
STEAP1	-1.2180568312551934	-1.6344134749694916
STEAP2	0.5865853692147773	-0.43059062378846136
STEAP3	0.05983623515105663	-0.1160293759628388
STEAP4	2.6413754041049504	-1.9827735366149994
STIL	-2.123604211702581	0.2824872790054229
STIM1	1.8764053250405812	0.3059984503463653
STIM2	0.47507366190886735	-0.06275724785767522
STIP1	1.4756654168221974	0.22642064673460993
STK10	0.5402079487893623	0.02833867651976618
STK11	1.4255728388879323	-0.15454852002106634
STK11IP	0.9792600537393117	-0.5454294623657319
STK16	0.5690284634683156	0.32376194579161677
STK17A	0.11917552004790544	0.3848006783203033
STK17B	0.5391624833200019	0.2747463045791534
STK19	0.17024597178435563	-0.3486500920578095
STK24	1.7487777734849494	0.36110973937071833
STK25	2.2069259251210713	-0.16189431565247503
STK3	0.11289962779021678	0.06912649256743464
STK32A	-1.8443898295309502	-0.02012824433289495
STK32B	-1.1683930491354442	-0.7561244906707856
STK32C	-1.508841905489204	0.1343525706008819
STK33	0.2869563962075752	0.07406783682860407
STK35	0.8981010581109548	-0.08078693764649358
STK36	1.6770393515679878	-0.9692692698761078
STK38	0.9752113486382985	-0.35638009922944036
STK38L	0.7311023141000295	-0.05363809483490911
STK39	-0.03165236462616505	0.06229389292754206
STK4	0.684174623594048	0.3134367523864654
STK40	1.5274608994576955	0.15665698630370173
STL	-1.4435738657858348	-0.16482984440766302
STMN1	0.38814100275969743	0.706900781221762
STMN2	-3.4158181284811473	-1.2189919890686127
STMN3	1.8029842640016103	0.396646624632254
STOM	2.6289941186759496	-0.5306203307434174
STOML1	0.18316325198150096	0.3373826800063995
STOML2	1.1083815957162422	0.39777339083708796
STON1	-0.04611221303009749	-0.7883655967041108
STON2	0.9892267848107856	0.1501848755554107
STOX1	-0.9916872118856883	0.22789276225127253
STOX2	-1.088591489687202	0.0972875414565948
STRA13	0.12693294535613475	0.32894778830565485
STRA6	-3.114836130037544	0.09782195670165095
STRADA	0.8476720715615773	-0.29252302067719427
STRADB	-0.006587419405217787	-0.3144663514419648
STRAP	1.292635169133904	0.7369566021636871
STRBP	0.718175139531855	0.5264383612350372
STRN	0.63294967661834	0.10086155516661677
STRN3	0.6485734845254463	0.19250572306670222
STRN4	1.7123307849023384	-0.23917900937043157
STS	0.04148682604766307	0.22504151446379694
STT3A	1.739050295457604	0.7938004193977264
STT3B	1.209736909971003	0.7434358654693511
STUB1	0.6647835637185597	0.4289727268890289
STX10	0.8001590634439033	-0.4571863354965302
STX11	-0.07314387311005177	0.4434258995727447
STX12	2.292030062780144	0.25550413710631403
STX16	2.066236164674523	-0.6963033618255707
STX16-NPEPL1	-1.4720143412497002	-1.8135635794921967
STX17	1.2000701094720405	-0.07501172440491644
STX18	0.032928791150812486	-0.14493691342316595
STX1A	-0.9747442339804131	-0.7317199649139496
STX1B	-1.8119582270529229	-1.2121043147369477
STX2	0.6562937165353322	-0.44325112717591253
STX3	0.9849550391290212	-0.26745890992127386
STX4	1.0103666449639839	-0.07445930855713812
STX5	1.1460138226602101	0.3994381485656646
STX6	0.8260743285272163	0.31012082678832087
STX7	1.3149280215356391	0.40578020197905573
STX8	0.15999397288298844	0.5981194434837249
STXBP1	1.5208966399285817	-0.11617481129609075
STXBP2	1.6149485970590156	0.049056178160086006
STXBP3	1.0797465706918281	0.3555042801574615
STXBP4	-0.7627541159536797	0.33359230143584284
STXBP5	0.6154404545877021	-0.18231081383667913
STXBP5L	-0.06289092053436818	0.7246541438774017
STXBP6	-0.07468334187531056	0.5628438649848846
STYX	-0.17719665516876937	0.390847211904898
STYXL1	-0.09093490590118947	0.5889266191200164
SUB1	1.0247156287286323	0.7103040872291473
SUCLA2	0.41018065463042674	0.44746542555846247
SUCLG1	1.585162606343987	0.4972831664756683
SUCLG2	0.4959908391091865	0.6268042979911712
SUCNR1	-0.672549638643499	-0.28014039414368597
SUDS3	1.217100110158686	0.2853041945175079
SUFU	-0.29477182377838673	-0.12991141694031683
SUGP1	0.42809041987395524	0.04969943148650202
SUGP2	2.6299266109917205	-0.6060855330749604
SUGT1	-0.4605998133566356	1.0668093023971466
SULF1	1.7748298312280202	0.39429414851225886
SULF2	1.866117801770928	-0.22104048150025335
SULT1A1	1.1535324717614674	-0.05211638825379339
SULT1A2	-0.3805383776571709	-0.11780928986512151
SULT1C2	0.9250145817849678	-0.06349825280152288
SULT1C4	-1.3294514750387627	-0.06850325482331243
SULT1E1	-5.399785432710882	-1.8332569541259858
SULT2B1	-2.140363607301948	0.2751909552291778
SUMF1	0.7253850365731758	0.6458867250160125
SUMF2	1.8629926110360664	0.6805111823753265
SUMO1	1.0114144946191335	0.6696618257240203
SUMO1P3	-0.39046612729096175	0.9515289722160247
SUMO2	1.2339613104913276	0.6115167794898895
SUMO3	1.4651308919045967	0.3895133791641143
SUN1	2.3794060612771535	-0.268678778581247
SUN2	2.5034039134833836	-0.36536323445282903
SUOX	0.6781323815438789	0.2261647043899444
SUPT16H	1.6791504288766426	0.3774049339965728
SUPT3H	-0.6231416796591258	0.3191362677291778
SUPT4H1	0.5423479939553761	0.6895155368522552
SUPT5H	2.4323113227937245	-0.002422684602365166
SUPT6H	2.2418919468972724	-0.03964137452088323
SUPT7L	1.5037239457223457	-0.448860401086435
SUPV3L1	0.416455593213799	0.02241659743346247
SURF1	0.7922224665734792	0.4595742283538726
SURF2	-0.5036136244680858	0.43013394457854304
SURF4	2.2936729754064125	0.4774341641143707
SURF6	0.740133252248528	0.27756250483550104
SUSD1	-0.8392531012442088	0.16261470896758112
SUSD2	1.0304571057412648	-0.4754698218628022
SUSD3	-1.58945933331513	0.7124030051902679
SUSD4	-2.2448114489462334	0.7529811917022613
SUSD5	-0.8495081995871043	0.41616750342406306
SUV39H1	-1.0043164824392772	0.32729232890166315
SUV39H2	-1.2578269575979686	0.4892501888946441
SUV420H1	1.3853065634820503	0.34493148905791315
SUV420H2	-0.29271665562653304	-0.8083808364196869
SUZ12	0.7301757002923512	0.3906610069946197
SUZ12P	-0.17164865483307423	-0.7323086203857514
SV2A	-0.5646950339224297	0.27006531340636286
SV2B	-1.53573027600312	-0.6425189914032075
SVEP1	1.387992229566338	-0.9910995902343842
SVIL	2.23043989788032	0.17476773840941462
SVIP	0.0371113682839912	0.9001976309493926
SWAP70	1.4810813332650703	0.3356201706603912
SWI5	0.18915065775847673	0.6687603650764373
SWSAP1	-1.3970054720785576	0.2763835249618438
SWT1	-0.693576249971624	0.14330554587401423
SYAP1	0.5401380921456855	0.871362155504599
SYBU	0.4598992730233711	-0.051699036531076104
SYCE1	-1.7698878382589793	-0.14202534573517767
SYCE1L	-1.5017508601095635	-0.5565490664764496
SYCP2	-0.7010535334494072	-0.8606524409576508
SYCP2L	-1.2807504271414256	-1.6434612216278168
SYCP3	-1.4805554484274364	-0.7598802985473725
SYDE1	0.6089664364907765	-0.8164613189025971
SYDE2	-1.1976954077627635	0.8252642212585357
SYF2	1.184854235753777	0.5115705786422637
SYK	1.5178595448586982	0.6797253547386077
SYMPK	1.892206814393763	-0.04151009934388128
SYN1	-2.769523057832954	-0.9803843440338227
SYN2	-1.913009080782171	-1.4256701411529633
SYNC	-2.2424716090109307	0.352640276976004
SYNCRIP	2.189564313993218	0.38051713091887507
SYNDIG1	-0.5803350542929131	0.48334909064330134
SYNDIG1L	-3.131365213289497	-0.876238101892099
SYNE1	2.973206397399667	0.0785741863922027
SYNE2	3.009384151801828	0.28053677660979304
SYNGAP1	1.2271997595880073	-0.9783358516021821
SYNGR1	0.428132619962458	0.06655037982024226
SYNGR2	1.5042333270165944	0.24328959567107233
SYNGR3	-3.2676767443563897	0.04403675181426081
SYNJ1	0.5201667214486623	-0.010135644845590264
SYNJ2	0.5186062718484425	0.16521645171202692
SYNJ2BP	0.9396556283090138	0.2936543284133819
SYNM	1.102134313688044	-0.3234527053161713
SYNPO	2.1388237143609548	-0.5005409659668061
SYNPO2	1.7215662861917043	-1.0548169554992768
SYNPO2L	-2.778292570009466	-1.43039726632081
SYNPR	-3.224284086122747	0.8821002302841094
SYNRG	1.1638002062890553	0.2707470713333038
SYP	-1.3218697642233348	-0.011311167649850518
SYPL1	1.8893102670762563	0.6347134767249969
SYPL2	0.447466220960381	-0.44252836125336614
SYS1	0.7563769484612965	0.7133005319312957
SYT1	-2.3930501078512645	-0.603166812829599
SYT11	-0.1287800406362969	-0.22622465508423772
SYT12	-2.443080339327093	-0.17762195485077825
SYT13	-1.1646243666555858	0.8227617202476409
SYT14	-1.3999079798605418	0.9201378284171966
SYT15	-0.5429123972799754	-0.5009578408523652
SYT17	-0.6389907931234813	0.4688940106109527
SYT2	-1.8122467135336375	-0.9791331233306977
SYT3	-2.9398545359518486	-0.46889960186921087
SYT4	-3.5116623972799736	0.048142200537100166
SYT5	-4.080843362703559	-1.0498425902649018
SYT7	0.788490023717646	-0.16130911725007024
SYT8	-3.949619684114692	-1.4771916808410737
SYT9	-2.020354184999702	0.6817539392188934
SYTL1	0.5413888360116523	-0.42298817055664983
SYTL2	-0.07863369931244435	-0.5910401286407563
SYTL3	0.5711577797982734	0.8059553561881927
SYTL4	0.9240953589532399	-0.2757097424789521
SYTL5	-3.214447889223333	-0.17776464837037054
SYVN1	2.063740816221001	-0.022318118981942803
SZT2	2.2389913166615987	-0.6590928973480317
T	-3.3156270121481377	-1.5059122981353852
TAB1	0.7336539889428657	0.13465881926573786
TAB2	1.4119417334649604	0.515043145246878
TAB3	0.7339189911935353	0.165092235632315
TAC1	-0.7376281355764824	-2.4399640502258393
